text,image_path,rationales
RT @TyseerIbrahim: Florida Andrew and Irma History #Irma #Florida #micropoetry #haiku #amwriting https://t.co/NApxFnotLk,data_image/hurricane_irma/17_9_2017/909422173793681409_0.jpg,
"RT @NWSMiami: Tornado Warning including Everglades FL, Chokoloskee FL, Ochopee FL until 12:45 PM EDT https://t.co/Cxuhec0ES0",data_image/hurricane_harvey/9_9_2017/906553756682260481_0.jpg,
Cleaning up after Irma and this is what I have to see online. :( didn't we have enough already? https://t.co/eiRoFujXUe,data_image/hurricane_irma/17_9_2017/909490430600990721_0.jpg,
RT @RyanMaue: Significant shift SW of track of Hurricane Irma in GFS model thru Day 5. ὄ0 https://t.co/WKyU4QyYcv,data_image/hurricane_irma/19_9_2017/910214970650087425_0.jpg,
RT @frankthorp: Cruz is a YES on the Harvey $/Debt limit/CR deal: https://t.co/TkrnhNJFuc,data_image/hurricane_harvey/7_9_2017/905821754047598592_0.jpg,
USA: massive spike in jobless claims last week - mostly in Texas after Hurricane Harvey https://t.co/2c2Oy4c3eF https://t.co/s9fXgia9WE,data_image/hurricane_harvey/10_9_2017/906691769630257153_0.jpg,
RT @Live5News: New track puts Hurricane Irma near SC coast by Monday as Cat. 2 or 3 https://t.co/111B28ikoF #chsnews https://t.co/Wll46t16Gs,data_image/hurricane_irma/7_9_2017/905630897541718017_1.jpg,
Hurricane Maria's path at 05:00 am Thursday 21st Sept. Cuba time. https://t.co/Ihz16EdGp9,data_image/hurricane_maria/21_9_2017/910815195706085376_0.jpg,
"RT @eqgr: 7âƒ£1âƒ£ á¼Ÿ2á¼ŸD Earthquake M 7.1, 19/09 13:14, depth: 10 Km, CENTRAL MEXICO #earthquake #gfz https://t.co/poHQHffasE",data_image/mexico_earthquake/20_9_2017/910549868208377861_0.jpg,
First pic is a overlay of Irma the second was of Harvey. That a big ass hurricane. https://t.co/xCK7eV0vVp,data_image/hurricane_harvey/5_9_2017/905185678757126144_0.jpg,
"They said hurricane Matthew was a skull, but Irma is a laughing https://t.co/XKiKueDzoS",data_image/hurricane_irma/19_9_2017/910112603250282496_0.jpg,
RT @breakingweather: The development of Tropical Storm Irma looms off the Southeast coast: https://t.co/64kdEG0bxy https://t.co/rYELO2pxq1,data_image/hurricane_irma/18_9_2017/909779190177779717_0.jpg,
Mizoram and Manipur affected by cycloneÂ Mora https://t.co/YYpA283N0Q https://t.co/q4aBEs5My2,data_image/srilanka_floods/1_6_2017/870138088156086272_0.jpg,
"RT @SteveWAFB: The hurricane triplets -- Irma, Jose &amp; Katia -- in one satellite shot. #LAwx https://t.co/v1F4jupPdU",data_image/hurricane_irma/7_9_2017/905729999235403779_0.jpg,
"Jose is now a hurricane, following right behind Irma. https://t.co/MmdTvZCcP7",data_image/hurricane_irma/7_9_2017/905647896330084353_0.jpg,
"RT @SarahWormmy12: Harvey Likely to Be First Texas Hurricane Landfall Since Ike, Nearly 9 Years Ago https://t.co/MEivCwpPLR",data_image/hurricane_harvey/7_9_2017/905702454465060865_0.jpg,
More earthquake posters by 2N3 #nepal #mexico #japan https://t.co/3bcPuhlLfB,data_image/mexico_earthquake/21_9_2017/910818145572720640_3.jpg,
#Maria holding on as a major catergory 3 hurricane @WSAVKrisA @KyleDennisWx @wsavleeh https://t.co/ddhWAQmfHp,data_image/hurricane_maria/23_9_2017/911548124161875968_0.jpg,
#Maria slightly weaker as it moves northward https://t.co/Ii6ritkCNz https://t.co/sHO3CKjdKh,data_image/hurricane_maria/24_9_2017/911966081438425088_0.jpg,
"Cat. 4 Maria Blasting P.R., What's Next? From The Weather Channel iPhone App https://t.co/EAFqoDMXWn https://t.co/pBTXganqVZ",data_image/hurricane_maria/20_9_2017/910536972816601088_0.jpg,
RT @GOPLeader: Just met with @GovAbbott. Congress is ready to act. #HurricaneHarvey #TexasStrong https://t.co/fmTD8T6uB5,data_image/hurricane_harvey/4_9_2017/904528383903621121_1.jpg,
@wptv tornado cell that you were reporting hypoluxo heading towards 441 west https://t.co/f1verayUyN,data_image/hurricane_harvey/9_9_2017/906661652338298881_0.jpg,
We are Prepared!! Sucks to many Tornado warnings! https://t.co/vuFbvcfIXa,data_image/hurricane_harvey/10_9_2017/906946555676164096_0.jpg,
"FIRST ALERT: A Tornado Warning has been issued for parts of Charleston, Colleton, &amp; Dorchester Counties. Moving NW. https://t.co/MtZPQ3JxPE",data_image/hurricane_harvey/11_9_2017/907300871758864384_0.jpg,
RT @DioceseWestTX: A letter from Bishops Reed and Brooke-Davidson re: Hurricane Harvey https://t.co/WRjtfXUIvj https://t.co/LqoxgXatLl,data_image/hurricane_harvey/27_8_2017/901675335292514304_0.jpg,
"Cat 3 Hurricane #Maria has 120mph winds, and it should get 125. It *could* hit North Carolina on Wednesday with 80. https://t.co/Ntx8qk33Pd",data_image/hurricane_maria/23_9_2017/911564851100749824_0.jpg,
Recap of 2017 storm season- 21 chases 7 shelf clouds 1 tornado 2 hail cores punched 0 regrets. Bring it on 2018! https://t.co/VkKPOXtJAo,data_image/hurricane_harvey/14_9_2017/908128265830887424_1.jpg,
Storm clouds roll over Lutwyche. Captured by #9News viewer Maria Michelle. https://t.co/dWPWH5OaVl,data_image/hurricane_maria/6_10_2017/916187309103607808_0.jpg,
RT @awheeler32: 6:26 eastern time Irma update. The red boxes are tornado warnings. #flwx https://t.co/VfYwMrb5nx,data_image/hurricane_harvey/11_9_2017/907234824947208193_0.jpg,
Hurricane Maria still has strength. Its impact on New England -- if any -- is not 100% certain...wfsb.com/weather https://t.co/kvgaTTahpF,data_image/hurricane_maria/23_9_2017/911530504817664001_0.jpg,
Maria downgraded to a Tropical Storm overnight. It will continue to move out to the open Atlantic. #nhc https://t.co/JStbaG32pY,data_image/hurricane_maria/27_9_2017/913029651907383296_0.jpg,
"Irma not expected to reach N.L., says Canadian Hurricane Centre https://t.co/sdCXYnSi0l #nlwx #cbcnl https://t.co/CQGw6G1ODJ",data_image/hurricane_irma/7_9_2017/905745461532753920_0.jpg,
Hurricane #Maria still very concerning for islands hit hard by Irma. Could be major cat 3 by Tuesday @GoodDayAtlanta https://t.co/dOGL0bvqfU,data_image/hurricane_irma/18_9_2017/909704221032894465_0.jpg,
"RT @TTerryWFTV: Maria 2PM update: winds down to 115 mph. Per hurricane hunter, center just offshore NW coast of PR https://t.co/y9fN9jYl1c",data_image/hurricane_maria/20_9_2017/910566412535640064_0.jpg,
RT @oxfammexico: Earthquake response activated in Mexico. Donate now! https://t.co/lmIROhjINq https://t.co/ItB5H16FKM,data_image/mexico_earthquake/23_9_2017/911642639379787776_0.jpg,
#Maria track as of 8 am. It will strengthen to a hurricane later today. Will move over ppl still recovering from… https://t.co/esdUNbHeQG,data_image/hurricane_irma/17_9_2017/909396480196321281_0.jpg,
"RT @C_Burkhart: We now have Tropical Storm Katia in the Gulf, along with Hurricane Irma &amp; Tropical Storm Jose. https://t.co/4hWPPCriXt",data_image/hurricane_irma/7_9_2017/905642144576135168_0.jpg,
The weight of Harveyâ€™s floodwater actually made Houston sink a little https://t.co/bVJdLm6TKJ https://t.co/cbAdcrd8GO,data_image/hurricane_harvey/6_9_2017/905482831970873348_0.jpg,
IRMA wasn't as big a problem as the assholes who contributed to mess afterwards. https://t.co/RdutJIWCQt… https://t.co/eRSYHKnrQH,data_image/hurricane_irma/18_9_2017/909745945960747008_0.jpg,
Another Dry One While Harvey Soaks SE Texas @spann #ALWX https://t.co/MVMgfAdtJL https://t.co/AYgx6I3xCh,data_image/hurricane_harvey/27_8_2017/901780002571776001_0.jpg,
"RT @NWSWakefieldVA: Tornado Warning including Exmore VA, Belle Haven VA, Boston VA until 4:00 PM EDT https://t.co/59Ml0EU5sJ",data_image/hurricane_harvey/13_9_2017/907879466394718210_0.jpg,
From #NOAANow - VIIRS Data Captures Raging Wildfires in California | https://t.co/xQ71RMDOTt #NOAA https://t.co/bwhyzXGXXg,data_image/california_wildfires/10_10_2017/917840110296752134_0.jpg,
Just In: the full news release from Hyde Co. on Hurricane #Maria preps á½„7á¼¿C#myfox8 https://t.co/fmZ296JypU,data_image/hurricane_maria/25_9_2017/912114747126042624_0.jpg,
5 PM MARIA UPDATE has track shifting slightly west meaning Outer Banks could see outer portion of storm mid next wk https://t.co/nXKjvVMe2H,data_image/hurricane_maria/23_9_2017/911701844405170176_0.jpg,
NEMA update on Hurricane Maria #NEMA #UB #NEMABahamas #Collaboration https://t.co/tmhBwoYZl6,data_image/hurricane_maria/20_9_2017/910558295068377088_0.jpg,
Local couple in Puerto Rico as Hurricane Irma strikes island https://t.co/ygCSar3JEO https://t.co/BFKPyeu4W3,data_image/hurricane_irma/7_9_2017/905680812271652864_0.jpg,
President Dr. Kerem Kinik in Darbendixan district of Iraq which suffered the most from the earthquake. https://t.co/RvvX9OxAt2,data_image/iraq_iran_earthquake/14_11_2017/930407656224968704_1.jpg,
An infrared view of Hurricane #Maria slowly slipping northward (NOAA-19 AVHRR 23 Sep/0822Z. ~1 hour ago) https://t.co/P2cJcoz8pK,data_image/hurricane_maria/23_9_2017/911517147045728257_0.jpg,
Hurricane Maria loss estimated much lower at up to $30bn byÂ RMS https://t.co/dIQwdgq4xY https://t.co/3rlgUZY1Av,data_image/hurricane_maria/28_9_2017/913436546287718400_0.jpg,
RT @SKastenbaum: Long term forecast models show hurricane #Maria could pose a threat to Northeastern United States. https://t.co/BgzGTZrnoy,data_image/hurricane_maria/20_9_2017/910574893531406336_0.jpg,
Corpus Christi residents react to deadly earthquake in Mexico - https://t.co/vVJecqT1kT https://t.co/pQmCd66guL,data_image/mexico_earthquake/21_9_2017/910773535718739968_0.jpg,
OMFG literally almost all of California is on fire SOS á½¡3á½¡3á½¡3á½¡3 https://t.co/Ed77ztrJPh,data_image/california_wildfires/11_10_2017/917999332728688640_0.jpg,
RT @karen_BOSS: @abc13houston Tornado forming on Barker Cypress near Lone Star college! https://t.co/lUm30Llurf,data_image/hurricane_harvey/27_8_2017/901646457404620800_0.jpg,
"MARIA, 400 miles from Hatteras. Tropical Storm Watch for NC coast. Join me @wxii on Triad CW @10pm for latest track https://t.co/ONq7vq6PcW",data_image/hurricane_maria/25_9_2017/912130190012231681_0.jpg,
Joining us now is @RepRooney to discuss the aftermath of #Irma #PoliticsNation https://t.co/KtHMnRyGot,data_image/hurricane_irma/17_9_2017/909390637367222282_0.jpg,
Rivers Seven Days After Irma 2017-09-17 - https://t.co/ejzcJABNp1 https://t.co/OwC7pjdXkZ,data_image/hurricane_irma/17_9_2017/909470769771630592_0.jpg,
Today Two Strong After Shocks of MEXICO EARTHQUAKE. á½£6 https://t.co/TdrA1w6Yue,data_image/mexico_earthquake/23_9_2017/911655784060252160_0.jpg,
"Statement from FDA Commissioner Scott Gottlieb, M.D., about crops impacted by Hurricanes… https://t.co/dhtUxo8AuT https://t.co/tHC4xPrZUU",data_image/hurricane_irma/18_9_2017/909868174874624000_0.jpg,
"As Hurricane Maria hits, the National Hurricane Center has no full-time director https://t.co/5V9UsqxAaG https://t.co/5HxmHiqc13",data_image/hurricane_maria/20_9_2017/910611330574508032_0.jpg,
RT @videosofscience: Millions of fire ants floating in flooding from Harvey https://t.co/WxNNwe1QdT,data_image/hurricane_harvey/3_9_2017/904212397698711552_0.jpg,
"Hurricane #Maria is losing strength. Eyewall exposed, dry air taking over. Should be downgraded to TS soon. https://t.co/chq2eHnTHm",data_image/hurricane_maria/25_9_2017/912379162857496576_0.jpg,
"Hurricane Irma’s wind, rain lash the Florida Keys https://t.co/swW2Wm4rhd https://t.co/Zxkn8qvT6K",data_image/hurricane_irma/19_9_2017/909949334531203072_0.jpg,
11pm Hurricane Center forecast keeps #Maria off the NC Coast. Still need to watch carefully through early next week. https://t.co/Y3cZ1y8tuG,data_image/hurricane_maria/21_9_2017/910701953679798272_0.jpg,
"#Maria stays offshore, but a close enough brush to deliver Outer Banks tropical storm wind gusts w/beach erosion. https://t.co/D5VaHix6ey",data_image/hurricane_maria/24_9_2017/912102963686109184_0.jpg,
#Maria racing east-northeastward across the North Atlantic https://t.co/hku3Xeq1BK https://t.co/DsF7w6bHsR,data_image/hurricane_maria/29_9_2017/913778027032711168_0.jpg,
Latest Forecast for CA Wildfires From The Weather Channel iPhone App https://t.co/5Ds8wOoIBI https://t.co/7ipI1iS0mB,data_image/california_wildfires/10_10_2017/917856156059623424_0.jpg,
Irma and Harvey: How #retailers get involved when severe weather hits. From @NRFnews https://t.co/oJR88DXOzJ https://t.co/uc0LTR5S19,data_image/hurricane_harvey/14_9_2017/908372323362893824_0.jpg,
iembot ABQ cancels Tornado Warning for Mora [NM] https://t.co/24w5BpUzNj iln https://t.co/onMAblEjBc,data_image/srilanka_floods/26_6_2017/879128419987988480_0.jpg,
"Tornado warnings SE FL, eye approaching lower keys. Worst to come SWFL. #NBCCT @NBCConnecticut https://t.co/psncoCYGbX",data_image/hurricane_harvey/10_9_2017/906848224832626694_1.jpg,
"4th ""textbook"" storm of the year -- #Maria still intensifying, now down to 913 mb. Winds may &gt; 165 mph in next upda‚Ä¶ https://t.co/6wCpffEzYO",data_image/hurricane_irma/19_9_2017/910261755040890885_0.jpg,
RT @ed_bleakney: Irma Rip's across Cuba's Northern Coast https://t.co/E2yic5kFlG,data_image/hurricane_irma/17_9_2017/909469987001241601_0.jpg,
"The Latest: Maria continues strengthening, hits 175 mph: https://t.co/tYbvxsayip #Hurricane #Travel https://t.co/ByYuCUxxU0",data_image/hurricane_maria/20_9_2017/910580659978166273_0.jpg,
RT @cnnbrk: Harvey is now a tropical storm with sustained winds of 70 mph https://t.co/aWeUUozeQu https://t.co/5g79lwURgI,data_image/hurricane_harvey/27_8_2017/901671648935469058_0.jpg,
Mayor Turner asks volunteers to track hours helping in Harvey relief efforts https://t.co/rl6YDnGHAU https://t.co/RYnG4dmWiz,data_image/hurricane_harvey/18_9_2017/909816990969327616_0.jpg,
Mexico Earthquake: Racing to Save the Life of a Little Girl Trapped in Collapsed School https://t.co/XRR9oVfN5Z,data_image/mexico_earthquake/21_9_2017/910747992898056192_0.jpg,
"Coloradans Deployed To Las Vegas, Puerto Rico, And Wildfires In California | https://t.co/TK1e5HwEEe | #World https://t.co/W0pp5L9xOg",data_image/hurricane_maria/23_10_2017/922443037938139138_0.jpg,
Crowds cheer as dog is pulled out of Mexico earthquake rubble - https://t.co/2dXEcqRki5 https://t.co/sKGGQvP89j,data_image/mexico_earthquake/20_9_2017/910563835852890112_0.jpg,
JEA crews are continuing to make repairs in Puerto Rico. Follow the progress: https://t.co/tNbP6tlfnZ https://t.co/mHMlTTtOeA,data_image/hurricane_maria/25_10_2017/923217922327302144_0.jpg,
Denver Bars and Restaurants Hosting More Hurricane Harvey Fundraisers https://t.co/fwVWnpdwo0 #Denver https://t.co/rok4basxI7,data_image/hurricane_harvey/5_9_2017/905123257518505984_0.jpg,
RT @animallovepage: Floridians Come Together to Save Manatees Stranded in Mud by Hurricane Irma ·ΩÑF·ΩÑF·Ω D https://t.co/yyxc1wJDwi,data_image/hurricane_irma/19_9_2017/910246479456956416_2.jpg,
"Did a few hours of supply sorting. All kinds of food, water, and clothing bound for Harvey shelters down in Houston. https://t.co/fUZxE1fFkF",data_image/hurricane_harvey/14_9_2017/908420988349632512_1.jpg,
National Guard assisting Puerto Rico ἟5἟7 Still a long road back. Keep them in prayer ὤFἿC https://t.co/q2LzupeRjy,data_image/hurricane_maria/9_11_2017/928616273226944512_3.jpg,
Chinese cargo plane delivers relief to flood-hit #SriLanka . https://t.co/ZLS2Dd8s71 https://t.co/LdMWn2VIeY,data_image/srilanka_floods/3_6_2017/870990463238406144_0.jpg,
New York Publishers Offer Help to Hurricane Harvey Victims https://t.co/cOx3TR28ht #OutskirtsPress #harvey #booknews https://t.co/WBHI2vNctf,data_image/hurricane_harvey/5_9_2017/904970123970322432_0.jpg,
Thank you softball!They collected over 6000 diapers and wipes for Hurricane Harvey victims! # #stevensinspired https://t.co/nqHbwvDqUf,data_image/hurricane_harvey/8_9_2017/906262786002604032_0.jpg,
Coast Guard Crew Delivers Food And Water To Hurricane Maria Victims (Sourced by ENEX) https://t.co/dth08SCfV5 https://t.co/8STTFuj9n1,data_image/hurricane_maria/28_9_2017/913326173312180225_0.jpg,
University of Chicago surgeon in Mexico City for lecture tells of surviving earthquake. https://t.co/UO4MXX5tsL https://t.co/mC33K3jzqe,data_image/mexico_earthquake/21_9_2017/910713422358204416_1.jpg,
NASCAR's Jimmie Johnson helps out Naples family after Hurricane Irma https://t.co/ubqBJZ5LdL https://t.co/z43TT6oMei,data_image/hurricane_irma/19_9_2017/909941400942153728_0.jpg,
'Puravesi Athwela' humanitarian train travels from #Jaffna with flood relief #SriLanka https://t.co/3cV8zrk1CW https://t.co/PIN5MdVDMX,data_image/srilanka_floods/10_6_2017/873491045442441216_1.jpg,
"My daughter LOVES what she does! #Volunteering in Houston,TX.. #HurricaneHarvey https://t.co/M3Ec17qlBg",data_image/hurricane_harvey/10_9_2017/906983861489422339_3.jpg,
"Puerto Rico relief effort brings ICE, National Guard together https://t.co/J5WKBBnqIx via @nypost https://t.co/5dnI4wJV9q",data_image/hurricane_maria/26_10_2017/923351505876410368_0.jpg,
At the drop-off center today. Every little bit helps. #HurricaneMaria #UNIDOSxPR #PRFIHelpNow #NYC https://t.co/9rR8NHyBRY,data_image/hurricane_maria/25_9_2017/912305905978544129_0.jpg,
@bobbypulido425 Joins forces to coordinate relief efforts for Mexico Earthquake victims. https://t.co/i2ZnB0mV4q,data_image/mexico_earthquake/25_9_2017/912435563046866949_1.jpg,
Univ of Minnesota @GopherMBB Hurricane #Maria benefit exhibition game https://t.co/vBWW7eDYZN,data_image/hurricane_maria/5_11_2017/927240382940925952_0.jpg,
@elonmusk @TeslaMotors delivering supplies for Harvey Relief. I think my Tesla holds more than my Jeep! https://t.co/DqvlFR05r5,data_image/hurricane_harvey/6_9_2017/905479023366635520_0.jpg,
Bear’s owner (@eatbeareat) helping hurricane victims as part of Operation BBQ https://t.co/MS3Kmk4L8d https://t.co/NTYpHBmKII,data_image/hurricane_irma/18_9_2017/909757397224353792_0.jpg,
Hi @ODU! CSCE has donation bins in South Mall Webb for Hurricane Maria relief. #odu #odu21 #odu20 #odu19 #odu18 https://t.co/73iFCZE3XB,data_image/hurricane_maria/27_9_2017/913092280696868864_0.jpg,
Volunteers taking donations for Mexico earthquake. Corner of Speedway and Grande. https://t.co/oBx37zUFJL,data_image/mexico_earthquake/23_9_2017/911717117602316288_1.jpg,
RT @MayorOfLA: Help support communities affected by the earthquake in Mexico. Give now â†’ https://t.co/dNjzXxSn7z https://t.co/L3nxjlyckG,data_image/mexico_earthquake/23_9_2017/911682931743010817_0.jpg,
"Houston: Muslims Offer Food, Water, Shelter To Harvey Victims; Mainstream MediaÂ Silent https://t.co/CU1W4sbZuG https://t.co/AKBfLwKDf2",data_image/hurricane_harvey/4_9_2017/904705747476471812_0.jpg,
LDS members volunteer during California wildfires https://t.co/rWS2VH0s7Q https://t.co/0UwBYV3M1d,data_image/california_wildfires/16_10_2017/919958612193275904_0.jpg,
RT @KMOV: VIRAL PHOTO: #Harvey Heroes resting in Texas high school. #n4tm https://t.co/fSrd0awRPw https://t.co/7pGWd0vSAc,data_image/hurricane_harvey/5_9_2017/905212073713512449_0.jpg,
"Journalists double as rescuers during Harvey https://t.co/ee945QC3yE #news #money, #luxury, #wealth #news https://t.co/JaLACEmzUp",data_image/hurricane_harvey/3_9_2017/904437880285564928_0.jpg,
'Snakebot' deployed for urban search and rescue after Mexico City earthquake https://t.co/HP7G6usQGx https://t.co/TcuCqvqe3h,data_image/mexico_earthquake/2_10_2017/914838893660393472_0.jpg,
Flintridge Sacred Heart Academy Raising Funds for Harvey Victims https://t.co/O7D1zgarma https://t.co/Srlf4XP5NJ,data_image/hurricane_harvey/12_9_2017/907728809398435840_0.jpg,
RT @wis10: SC National Guard members return after helping Irma victims in FL https://t.co/Iwdt2KRGmp https://t.co/95RAzQSG68,data_image/hurricane_irma/18_9_2017/909895682131156993_0.jpg,
Volunteers form giant human chain to rescue victims trapped after Mexico earthquake https://t.co/7EPxWQyoiL https://t.co/j04B6txPkV,data_image/mexico_earthquake/20_9_2017/910546956962947073_0.jpg,
#Sismomexico2017 plus 3 days #motorcycles taking supplies to affected areas #MexicoEarthquake @insertcliches https://t.co/aDxOkz7wcs,data_image/mexico_earthquake/24_9_2017/911885853433192448_0.jpg,
Helping distribute Irma supplies. https://t.co/2ze5vsUC7n,data_image/hurricane_irma/19_9_2017/910150633436663808_0.jpg,
Volunteering &amp; dropping donations at Puerto Rico Rises with my own family &amp; @BuggMagnet fam #BuggbyDesign https://t.co/4wcoRDRqc9,data_image/hurricane_maria/21_10_2017/921803413897216002_1.jpg,
How exactly do you rescue a 1200-pound animal? https://t.co/C0k6N1dtCE https://t.co/bHVlaB28zt,data_image/hurricane_irma/19_9_2017/910171693636833280_0.jpg,
#MountVernonWA fire crew helping fight California wildfires https://t.co/6HJ6obpKyN #Skagit https://t.co/FAU0ZJZe4f,data_image/california_wildfires/17_10_2017/920317656640704512_0.jpg,
#FloodSL please help flood victims of #srilanka https://t.co/yLSUKBGsck,data_image/srilanka_floods/2_6_2017/870605397538856960_0.jpg,
"DMAT OR-2 provides care for some of the most vulnerable patients at a special needs shelter in Naples, FL. #Irma https://t.co/ZSL2OzeqYa",data_image/hurricane_irma/17_9_2017/909418356792594433_0.jpg,
A truckload of food and water heading to Port Arthur for distribution. Just part of @SalArmyEDS' #Harvey response. https://t.co/94BnMbpHrZ,data_image/hurricane_harvey/5_9_2017/905115070170058752_0.jpg,
Mexico earthquake: Rescuers scramble to save victims https://t.co/bMuPZTlJfJ https://t.co/R4wKUKTKSc,data_image/mexico_earthquake/20_9_2017/910610095683375105_0.jpg,
Outpouring of Support for Harvey Survivors from C21 Redwood https://t.co/kly8cyRYpk https://t.co/brwYiI6BNb,data_image/hurricane_harvey/9_9_2017/906499211855847424_2.jpg,
RT @mashable: Here's how to help Mexico after another deadly earthquake https://t.co/O0KYwEaBKw https://t.co/O56otvYCIQ,data_image/mexico_earthquake/20_9_2017/910532229612298240_0.jpg,
Helping Employees Recover from Harvey and Irma? You Can Also Save Taxes https://t.co/mdBSXfuunY https://t.co/mEITFdvJpt,data_image/hurricane_harvey/15_9_2017/908674808333733889_0.jpg,
Saving Grace: Faith community unites to help Harvey victims https://t.co/OgwARTwli2 via @Chandelis https://t.co/M3yhN6gWNx,data_image/hurricane_harvey/3_9_2017/904366642276306945_0.jpg,
"RT @WFP: #Dominica: WFP is providing food, logistics and telecoms support to families affected by #HurricaneMaria. https://t.co/YYYSRqRncf",data_image/hurricane_maria/20_10_2017/921315770650460161_1.jpg,
.@Pirates collecting donations for #HurricaneMaria relief. Flying supplies to #PuertoRico. #WPXI #Pittsburgh #PGH https://t.co/rZetyByzmO,data_image/hurricane_maria/2_10_2017/914901016927186948_2.jpg,
RT @KCCINews: In-state rivals come together to help victims of Harvey https://t.co/RzPrH1xOMN https://t.co/883oRJEelh,data_image/hurricane_harvey/3_9_2017/904308749589983232_0.jpg,
RT @NichollsPikes: Any donations help! We will be sending our donations to Harvey and Irma relief efforts. https://t.co/u4EbJo23ar,data_image/hurricane_irma/18_9_2017/909831975678218241_0.jpg,
RT @GOP: ICYMI â†’ @POTUS thanks members of U.S. Armed Forces helping with relief efforts in Puerto Rico. https://t.co/IEv0wDjsCC,data_image/hurricane_maria/5_10_2017/915987198872301568_0.jpg,
"Blessings on blessings!! Amazed at the turnout so far for our #Harvey relief drive, we'll be out here until 7 p.m.! https://t.co/i1ncspXCAq",data_image/hurricane_harvey/5_9_2017/905096259584884736_0.jpg,
(Omaha) #Nebraska task force returns from helping in aftermath of #Hurricane Harvey :.. https://t.co/6wyTmjk9rA https://t.co/w4T21lBbAV,data_image/hurricane_harvey/6_9_2017/905306590558818304_0.jpg,
Early morning flights at Kelly heading to help #HurricaneMaria @fema relief efforts! #movingit #helpfromabove #JBSA https://t.co/nwKckPpVsd,data_image/hurricane_maria/25_9_2017/912318474277531648_1.jpg,
"RT @LuisArroyoJr08: My staff at the ALSO coat drive, benefiting hurricane Maria refugees. https://t.co/a6laAspFf9",data_image/hurricane_maria/5_11_2017/927192806401171456_2.jpg,
New Task Force Supports Hurricane Irma Victims https://t.co/ImZO9mdYb5 https://t.co/QSVgPUcUhr,data_image/hurricane_irma/19_9_2017/910227474948268035_0.jpg,
Please donate items to help Irma Victims! #livingtoserve https://t.co/ZpvfhzHJ8M,data_image/hurricane_irma/19_9_2017/910210486188290049_2.jpg,
"Living Waters church in Estero becomes supply, food hub after Hurricane Irma https://t.co/DdqbNZo6y4 https://t.co/5dqDdMVWd1",data_image/hurricane_irma/19_9_2017/910139947071315968_0.jpg,
Carnival Fascination Delivers Relief Supplies to St. Maarten Residents Impacted by Hurricane Irma‚Ä¶ https://t.co/dORmeZJBHO,data_image/hurricane_irma/18_9_2017/909785220043350016_0.jpg,
Volunteer effort still going strong as help continues to pour in for #Harvey and now #Irma @M25M_org https://t.co/RPPjcOl3kS,data_image/hurricane_harvey/8_9_2017/906196156262338560_3.jpg,
Morgan students collected over 40 boxes of donations for Hurticane Harvey!! https://t.co/qX4IhN7u8M,data_image/hurricane_harvey/8_9_2017/906271118817972230_1.jpg,
Great work @D10Peacock Students. Almost 100 meals to families affected by #Harvey. #weareitasca10 https://t.co/IYa8N1f5rE,data_image/hurricane_harvey/15_9_2017/908793499096633345_0.jpg,
RT @fox5ny: New Yorkers prepare supplies for Puerto Rico https://t.co/DzgdIwmyrK https://t.co/59mxrqeXQF,data_image/hurricane_maria/6_10_2017/916094829125427200_0.jpg,
"After Harvey’s Destruction, IBEW Members Working OT to Help. Read: https://t.co/r6qLQt9OOd https://t.co/S7IWpYp89H",data_image/hurricane_harvey/12_9_2017/907599842687553538_0.jpg,
Flood biggest calamity which happened recently in Sri Lanka. @slhro done their duty. 2500 ltrs has been donated. https://t.co/VGcmDj8JPR,data_image/srilanka_floods/15_6_2017/875202637473476609_1.jpg,
Tampa and volunteers step up to help after #Irma. https://t.co/MNuM157mST https://t.co/3nUhitUTKt,data_image/hurricane_irma/18_9_2017/909839453933449218_0.jpg,
@jk_rowling I don't have otters but here's the dog that has helped rescuing many people in Mexico's earthquake ;) https://t.co/NXwF3oCk4g,data_image/mexico_earthquake/25_9_2017/912352957567504385_0.jpg,
Duluth-donated supplies distributed inTexas for Hurricane Harvey... https://t.co/cBUgvYjcE4 https://t.co/vFPQ74s8ab,data_image/hurricane_harvey/5_9_2017/904922399874977799_0.jpg,
Ottawa woman vacationing in Mexico now helping earthquake survivors https://t.co/XsnGp8WBy6 #ottnews #ottawa https://t.co/3pvv8K0VHQ,data_image/mexico_earthquake/23_9_2017/911701237732642816_0.jpg,
"Puerto Rico Hurricane Relief party is underway at Blue Moon Event Center, 2560 Mt Moriah. Runs until 7pm! https://t.co/qGabIBIOfY",data_image/hurricane_maria/22_10_2017/922151629268377600_0.jpg,
"Donate food &amp; supplies to help Hurricane Maria evacuees on Tuesday, Oct. 24, at St. Pete-Clearwater Int'l Airport https://t.co/csToKSe4Gx",data_image/hurricane_maria/22_10_2017/922191840530587650_0.jpg,
Zips loading boxes of t-shirts to help those affected by Hurricane Irma! #strongersmarterBETTER https://t.co/481p2CTgA2,data_image/hurricane_irma/18_9_2017/909865600599674881_2.jpg,
Wells Fargo ATMs are now accepting donations for California wildfire relief efforts. https://t.co/v2WTfWdxVG,data_image/california_wildfires/16_10_2017/919938318795788288_0.jpg,
@WestboroughS we made a donation to the #redcross hurricane Irma appeal as a result of the raffle that Rosa and her‚Ä¶ https://t.co/wzBycR0Qj8,data_image/hurricane_irma/17_9_2017/909470491056001024_0.jpg,
